name,case,year,rps_revenue,capacity,capacityfactor,rps_revenue_per_mwh,Scenario,TechSensitivity
MIS_Central,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,1025626,552.315614,0.2166453037361896,0.978471804385038,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,234429,136.2883046,0.2028285844748858,0.9680983502558729,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,48423149,1499.8591579999998,0.2052567579908676,17.955643669217718,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_West,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,17037775,526.977542,0.20525675799086757,17.981221880537596,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_COMD,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,3889841,481.7118708,0.20897022831050224,4.411192165971553,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Delaware,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,5171721,626.6970713999999,0.21348823799470185,4.412648800541748,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Dom,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,1547096,184.80067759999997,0.21561282498164652,4.43235980712227,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJCoast,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,22499194,2836.10796,0.20477639269406395,4.422422258482356,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJLand,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,43274482,5456.605373333334,0.2047763926940639,4.421049090344961,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_PECO,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,1326082,164.4267353,0.20723534246575342,4.442526395087533,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_SMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,31428149,3791.5132052999998,0.21416158255810666,4.418354490330263,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WEST,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,6895628,843.6605847,0.2110984822277493,4.419944823859653,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WestMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,1281879,162.3904909,0.20723534246575342,4.348290082140996,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_TVA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_VACA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_Central,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,-0,552.315614,0.2166453037361896,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,-0,136.2883046,0.2028285844748858,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,58219116,1499.8591579999998,0.2052567579908676,21.588057018614215,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_West,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,20484504,526.977542,0.20525675799086757,21.61880947111697,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_COMD,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,2633497,481.7118708,0.20897022831050224,2.98646174368299,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Delaware,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,3710837,661.6038196,0.21352812079547911,2.9985734423798345,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Dom,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,1047414,184.80067759999997,0.21561282498164652,3.000793560979516,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJCoast,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,26334974,4923.5668335,0.20402108074123393,2.9927738914167157,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJLand,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,50844456,9472.8274165,0.20477639269406392,2.992126741370329,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_PECO,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,897783,164.4267353,0.20723534246575342,3.007675750489691,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_SMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,23551846,4192.7348855,0.21419624883045676,2.9937227927790375,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WEST,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,4818103,868.5094562999999,0.21118848288863662,2.9986597620758073,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WestMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,867857,162.3904909,0.20723534246575342,2.943876907115756,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_TVA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_VACA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_Central,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,-0,552.315614,0.2166453037361896,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,-0,136.2883046,0.2028285844748858,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_East,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,93593051,1499.8591579999998,0.2052567579908676,34.704960507027764,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
NY_West,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,32930888,526.977542,0.20525675799086757,34.754397440459975,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_COMD,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,2662845,481.7118708,0.20897022831050224,3.0197432242594284,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Delaware,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,3903489,690.3432978,0.21355792981469393,3.0225120335103237,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_Dom,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,1059086,184.80067759999997,0.21561282498164652,3.0342333111105555,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJCoast,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,118549470,6721.456701,0.1995537296539378,10.08956066890304,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_NJLand,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,233365893,12931.925465666667,0.20418064303328684,10.089171789962393,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_PECO,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,907788,164.4267353,0.20723534246575342,3.0411936449961026,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_SMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,25085214,4417.4053957,0.21420334799001345,3.026357241243798,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WEST,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,4992835,888.9680678999999,0.21125880579032308,3.0348842105334795,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
PJM_WestMAC,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,877529,162.3904909,0.20723534246575342,2.9766855120421707,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_TVA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,-0,132.57017249999998,0.21701011644492688,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
SC_VACA,statedpolicy_dgsolar_nuclear_instaterps_lowngcost,2050,-0,510.9217339999999,0.21617944195790062,-0,SP + High Solar + Nuclear + 80% Instate,Low NatGas Price
MIS_Central,deepdecarbonization_lowngcost,2030,-0,552.315614,0.2166453037361896,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_East,deepdecarbonization_lowngcost,2030,-0,136.2883046,0.2028285844748858,-0,Deep Decarbonization (DD),Low NatGas Price
NY_East,deepdecarbonization_lowngcost,2030,23741739,1499.8591579999998,0.2052567579908676,8.803603532095142,Deep Decarbonization (DD),Low NatGas Price
NY_West,deepdecarbonization_lowngcost,2030,8353575,526.977542,0.20525675799086757,8.816144453762998,Deep Decarbonization (DD),Low NatGas Price
PJM_COMD,deepdecarbonization_lowngcost,2030,-0,481.7118708,0.20897022831050224,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_Delaware,deepdecarbonization_lowngcost,2030,-0,660.7404018,0.2135271851225692,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_Dom,deepdecarbonization_lowngcost,2030,-0,184.80067759999997,0.21561282498164652,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_NJCoast,deepdecarbonization_lowngcost,2030,-0,2011.9683527999998,0.20477639269406395,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_NJLand,deepdecarbonization_lowngcost,2030,-0,3870.9800471999997,0.20477639269406395,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_PECO,deepdecarbonization_lowngcost,2030,-0,164.4267353,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_SMAC,deepdecarbonization_lowngcost,2030,-0,4033.2367397,0.21416846841890763,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_WEST,deepdecarbonization_lowngcost,2030,-0,867.8948198999999,0.21118631888509906,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_WestMAC,deepdecarbonization_lowngcost,2030,-0,162.3904909,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
SC_TVA,deepdecarbonization_lowngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,Deep Decarbonization (DD),Low NatGas Price
SC_VACA,deepdecarbonization_lowngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_Central,deepdecarbonization_lowngcost,2040,-0,576.0690112,0.21632883277249973,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_East,deepdecarbonization_lowngcost,2040,-0,136.2883046,0.2028285844748858,-0,Deep Decarbonization (DD),Low NatGas Price
NY_East,deepdecarbonization_lowngcost,2040,5416476,1499.8591579999998,0.2052567579908676,2.008467334474049,Deep Decarbonization (DD),Low NatGas Price
NY_West,deepdecarbonization_lowngcost,2040,1905797,526.977542,0.20525675799086757,2.011328281789313,Deep Decarbonization (DD),Low NatGas Price
PJM_COMD,deepdecarbonization_lowngcost,2040,-0,554.1260735999999,0.2089702283105023,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_Delaware,deepdecarbonization_lowngcost,2040,-1,851.8024264,0.21368800382899353,-6.271578734821266e-7,Deep Decarbonization (DD),Low NatGas Price
PJM_Dom,deepdecarbonization_lowngcost,2040,-0,184.80067759999997,0.21561282498164652,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_NJCoast,deepdecarbonization_lowngcost,2040,-1,2011.9683527999998,0.20477639269406395,-2.770734167958641e-7,Deep Decarbonization (DD),Low NatGas Price
PJM_NJLand,deepdecarbonization_lowngcost,2040,-3,3870.9800471999997,0.20477639269406395,-4.3203240977592187e-7,Deep Decarbonization (DD),Low NatGas Price
PJM_PECO,deepdecarbonization_lowngcost,2040,-0,164.4267353,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_SMAC,deepdecarbonization_lowngcost,2040,-4,5600.248060299999,0.21422300045639764,-3.806120406115432e-7,Deep Decarbonization (DD),Low NatGas Price
PJM_WEST,deepdecarbonization_lowngcost,2040,-1,1003.9050746999999,0.21160059819672264,-5.373860063666261e-7,Deep Decarbonization (DD),Low NatGas Price
PJM_WestMAC,deepdecarbonization_lowngcost,2040,-0,162.3904909,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
SC_TVA,deepdecarbonization_lowngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,Deep Decarbonization (DD),Low NatGas Price
SC_VACA,deepdecarbonization_lowngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_Central,deepdecarbonization_lowngcost,2050,-0,597.4987064999999,0.2160649114455775,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_East,deepdecarbonization_lowngcost,2050,-0,136.2883046,0.2028285844748858,-0,Deep Decarbonization (DD),Low NatGas Price
NY_East,deepdecarbonization_lowngcost,2050,1081,1499.8591579999998,0.2052567579908676,4.0084239061826305e-4,Deep Decarbonization (DD),Low NatGas Price
NY_West,deepdecarbonization_lowngcost,2050,380,526.977542,0.20525675799086757,4.0104205593771995e-4,Deep Decarbonization (DD),Low NatGas Price
PJM_COMD,deepdecarbonization_lowngcost,2050,-0,619.4562782999999,0.2089702283105023,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_Delaware,deepdecarbonization_lowngcost,2050,-0,984.2753859999999,0.21376285587337626,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_Dom,deepdecarbonization_lowngcost,2050,-0,184.80067759999997,0.21561282498164652,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_NJCoast,deepdecarbonization_lowngcost,2050,-0,2011.9683527999998,0.20477639269406395,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_NJLand,deepdecarbonization_lowngcost,2050,-0,3870.9800471999997,0.20477639269406395,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_PECO,deepdecarbonization_lowngcost,2050,-0,164.4267353,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_SMAC,deepdecarbonization_lowngcost,2050,-1,6601.6998159,0.21423707544669515,-8.071337172432801e-8,Deep Decarbonization (DD),Low NatGas Price
PJM_WEST,deepdecarbonization_lowngcost,2050,-0,1098.2078594999998,0.21182759966083792,-0,Deep Decarbonization (DD),Low NatGas Price
PJM_WestMAC,deepdecarbonization_lowngcost,2050,-0,162.3904909,0.20723534246575342,-0,Deep Decarbonization (DD),Low NatGas Price
SC_TVA,deepdecarbonization_lowngcost,2050,-0,132.57017249999998,0.21701011644492688,-0,Deep Decarbonization (DD),Low NatGas Price
SC_VACA,deepdecarbonization_lowngcost,2050,-0,510.9217339999999,0.21617944195790062,-0,Deep Decarbonization (DD),Low NatGas Price
MIS_Central,deepdecarbonization_dgsolar_lowngcost,2030,-0,552.315614,0.2166453037361896,-0,DD + High Solar,Low NatGas Price
MIS_East,deepdecarbonization_dgsolar_lowngcost,2030,-0,136.2883046,0.2028285844748858,-0,DD + High Solar,Low NatGas Price
NY_East,deepdecarbonization_dgsolar_lowngcost,2030,25806511,1499.8591579999998,0.2052567579908676,9.56923548821138,DD + High Solar,Low NatGas Price
NY_West,deepdecarbonization_dgsolar_lowngcost,2030,9080069,526.977542,0.20525675799086757,9.582867210043043,DD + High Solar,Low NatGas Price
PJM_COMD,deepdecarbonization_dgsolar_lowngcost,2030,-0,481.7118708,0.20897022831050224,-0,DD + High Solar,Low NatGas Price
PJM_Delaware,deepdecarbonization_dgsolar_lowngcost,2030,-0,660.7404018,0.2135271851225692,-0,DD + High Solar,Low NatGas Price
PJM_Dom,deepdecarbonization_dgsolar_lowngcost,2030,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar,Low NatGas Price
PJM_NJCoast,deepdecarbonization_dgsolar_lowngcost,2030,-1,2836.10796,0.20477639269406395,-1.9655914156224243e-7,DD + High Solar,Low NatGas Price
PJM_NJLand,deepdecarbonization_dgsolar_lowngcost,2030,-1,5456.605373333334,0.2047763926940639,-1.021629580764239e-7,DD + High Solar,Low NatGas Price
PJM_PECO,deepdecarbonization_dgsolar_lowngcost,2030,-0,164.4267353,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
PJM_SMAC,deepdecarbonization_dgsolar_lowngcost,2030,-1,4033.2367397,0.21416846841890763,-1.3215592788450741e-7,DD + High Solar,Low NatGas Price
PJM_WEST,deepdecarbonization_dgsolar_lowngcost,2030,-0,867.8948198999999,0.21118631888509906,-0,DD + High Solar,Low NatGas Price
PJM_WestMAC,deepdecarbonization_dgsolar_lowngcost,2030,-0,162.3904909,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
SC_TVA,deepdecarbonization_dgsolar_lowngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar,Low NatGas Price
SC_VACA,deepdecarbonization_dgsolar_lowngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar,Low NatGas Price
MIS_Central,deepdecarbonization_dgsolar_lowngcost,2040,-0,576.0690112,0.21632883277249973,-0,DD + High Solar,Low NatGas Price
MIS_East,deepdecarbonization_dgsolar_lowngcost,2040,-0,136.2883046,0.2028285844748858,-0,DD + High Solar,Low NatGas Price
NY_East,deepdecarbonization_dgsolar_lowngcost,2040,6167023,1499.8591579999998,0.2052567579908676,2.286775432301399,DD + High Solar,Low NatGas Price
NY_West,deepdecarbonization_dgsolar_lowngcost,2040,2169879,526.977542,0.20525675799086757,2.2900335139370624,DD + High Solar,Low NatGas Price
PJM_COMD,deepdecarbonization_dgsolar_lowngcost,2040,-0,554.1260735999999,0.2089702283105023,-0,DD + High Solar,Low NatGas Price
PJM_Delaware,deepdecarbonization_dgsolar_lowngcost,2040,-0,851.8024264,0.21368800382899353,-0,DD + High Solar,Low NatGas Price
PJM_Dom,deepdecarbonization_dgsolar_lowngcost,2040,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar,Low NatGas Price
PJM_NJCoast,deepdecarbonization_dgsolar_lowngcost,2040,-0,4923.5668335,0.20402108074123393,-0,DD + High Solar,Low NatGas Price
PJM_NJLand,deepdecarbonization_dgsolar_lowngcost,2040,-0,9472.8274165,0.20477639269406392,-0,DD + High Solar,Low NatGas Price
PJM_PECO,deepdecarbonization_dgsolar_lowngcost,2040,-0,164.4267353,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
PJM_SMAC,deepdecarbonization_dgsolar_lowngcost,2040,-0,5600.248060299999,0.21422300045639764,-0,DD + High Solar,Low NatGas Price
PJM_WEST,deepdecarbonization_dgsolar_lowngcost,2040,-0,1003.9050746999999,0.21160059819672264,-0,DD + High Solar,Low NatGas Price
PJM_WestMAC,deepdecarbonization_dgsolar_lowngcost,2040,-0,162.3904909,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
SC_TVA,deepdecarbonization_dgsolar_lowngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar,Low NatGas Price
SC_VACA,deepdecarbonization_dgsolar_lowngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar,Low NatGas Price
MIS_Central,deepdecarbonization_dgsolar_lowngcost,2050,-0,597.4987064999999,0.2160649114455775,-0,DD + High Solar,Low NatGas Price
MIS_East,deepdecarbonization_dgsolar_lowngcost,2050,-0,136.2883046,0.2028285844748858,-0,DD + High Solar,Low NatGas Price
NY_East,deepdecarbonization_dgsolar_lowngcost,2050,619698,1499.8591579999998,0.2052567579908676,0.22978836982549156,DD + High Solar,Low NatGas Price
NY_West,deepdecarbonization_dgsolar_lowngcost,2050,218042,526.977542,0.20525675799086757,0.2301158209494009,DD + High Solar,Low NatGas Price
PJM_COMD,deepdecarbonization_dgsolar_lowngcost,2050,-0,619.4562782999999,0.2089702283105023,-0,DD + High Solar,Low NatGas Price
PJM_Delaware,deepdecarbonization_dgsolar_lowngcost,2050,-0,984.2753859999999,0.21376285587337626,-0,DD + High Solar,Low NatGas Price
PJM_Dom,deepdecarbonization_dgsolar_lowngcost,2050,-0,184.80067759999997,0.21561282498164652,-0,DD + High Solar,Low NatGas Price
PJM_NJCoast,deepdecarbonization_dgsolar_lowngcost,2050,-0,6721.456701,0.1995537296539378,-0,DD + High Solar,Low NatGas Price
PJM_NJLand,deepdecarbonization_dgsolar_lowngcost,2050,-1,12931.925465666667,0.20418064303328684,-4.3233274838334636e-8,DD + High Solar,Low NatGas Price
PJM_PECO,deepdecarbonization_dgsolar_lowngcost,2050,-0,164.4267353,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
PJM_SMAC,deepdecarbonization_dgsolar_lowngcost,2050,-0,6601.6998159,0.21423707544669515,-0,DD + High Solar,Low NatGas Price
PJM_WEST,deepdecarbonization_dgsolar_lowngcost,2050,-0,1098.2078594999998,0.21182759966083792,-0,DD + High Solar,Low NatGas Price
PJM_WestMAC,deepdecarbonization_dgsolar_lowngcost,2050,-0,162.3904909,0.20723534246575342,-0,DD + High Solar,Low NatGas Price
SC_TVA,deepdecarbonization_dgsolar_lowngcost,2050,-0,132.57017249999998,0.21701011644492688,-0,DD + High Solar,Low NatGas Price
SC_VACA,deepdecarbonization_dgsolar_lowngcost,2050,-0,510.9217339999999,0.21617944195790062,-0,DD + High Solar,Low NatGas Price
MIS_Central,deepdecarbonization_nuclear_lowngcost,2030,-0,552.315614,0.2166453037361896,-0,DD + Nuclear,Low NatGas Price
MIS_East,deepdecarbonization_nuclear_lowngcost,2030,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear,Low NatGas Price
NY_East,deepdecarbonization_nuclear_lowngcost,2030,23741739,1499.8591579999998,0.2052567579908676,8.803603532095142,DD + Nuclear,Low NatGas Price
NY_West,deepdecarbonization_nuclear_lowngcost,2030,8353575,526.977542,0.20525675799086757,8.816144453762998,DD + Nuclear,Low NatGas Price
PJM_COMD,deepdecarbonization_nuclear_lowngcost,2030,-0,481.7118708,0.20897022831050224,-0,DD + Nuclear,Low NatGas Price
PJM_Delaware,deepdecarbonization_nuclear_lowngcost,2030,-0,660.7404018,0.2135271851225692,-0,DD + Nuclear,Low NatGas Price
PJM_Dom,deepdecarbonization_nuclear_lowngcost,2030,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear,Low NatGas Price
PJM_NJCoast,deepdecarbonization_nuclear_lowngcost,2030,-0,2011.9683527999998,0.20477639269406395,-0,DD + Nuclear,Low NatGas Price
PJM_NJLand,deepdecarbonization_nuclear_lowngcost,2030,-0,3870.9800471999997,0.20477639269406395,-0,DD + Nuclear,Low NatGas Price
PJM_PECO,deepdecarbonization_nuclear_lowngcost,2030,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear,Low NatGas Price
PJM_SMAC,deepdecarbonization_nuclear_lowngcost,2030,-0,4033.2367397,0.21416846841890763,-0,DD + Nuclear,Low NatGas Price
PJM_WEST,deepdecarbonization_nuclear_lowngcost,2030,-0,867.8948198999999,0.21118631888509906,-0,DD + Nuclear,Low NatGas Price
PJM_WestMAC,deepdecarbonization_nuclear_lowngcost,2030,-0,162.3904909,0.20723534246575342,-0,DD + Nuclear,Low NatGas Price
SC_TVA,deepdecarbonization_nuclear_lowngcost,2030,-0,132.57017249999998,0.21701011644492688,-0,DD + Nuclear,Low NatGas Price
SC_VACA,deepdecarbonization_nuclear_lowngcost,2030,-0,510.9217339999999,0.21617944195790062,-0,DD + Nuclear,Low NatGas Price
MIS_Central,deepdecarbonization_nuclear_lowngcost,2040,-0,576.0690112,0.21632883277249973,-0,DD + Nuclear,Low NatGas Price
MIS_East,deepdecarbonization_nuclear_lowngcost,2040,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear,Low NatGas Price
NY_East,deepdecarbonization_nuclear_lowngcost,2040,5416189,1499.8591579999998,0.2052567579908676,2.008360912858778,DD + Nuclear,Low NatGas Price
NY_West,deepdecarbonization_nuclear_lowngcost,2040,1905696,526.977542,0.20525675799086757,2.0112216890323396,DD + Nuclear,Low NatGas Price
PJM_COMD,deepdecarbonization_nuclear_lowngcost,2040,-0,554.1260735999999,0.2089702283105023,-0,DD + Nuclear,Low NatGas Price
PJM_Delaware,deepdecarbonization_nuclear_lowngcost,2040,-0,851.8024264,0.21368800382899353,-0,DD + Nuclear,Low NatGas Price
PJM_Dom,deepdecarbonization_nuclear_lowngcost,2040,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear,Low NatGas Price
PJM_NJCoast,deepdecarbonization_nuclear_lowngcost,2040,-1,2011.9683527999998,0.20477639269406395,-2.770734167958641e-7,DD + Nuclear,Low NatGas Price
PJM_NJLand,deepdecarbonization_nuclear_lowngcost,2040,-2,3870.9800471999997,0.20477639269406395,-2.880216065172813e-7,DD + Nuclear,Low NatGas Price
PJM_PECO,deepdecarbonization_nuclear_lowngcost,2040,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear,Low NatGas Price
PJM_SMAC,deepdecarbonization_nuclear_lowngcost,2040,-3,5600.248060299999,0.21422300045639764,-2.854590304586574e-7,DD + Nuclear,Low NatGas Price
PJM_WEST,deepdecarbonization_nuclear_lowngcost,2040,-1,1003.9050746999999,0.21160059819672264,-5.373860063666261e-7,DD + Nuclear,Low NatGas Price
PJM_WestMAC,deepdecarbonization_nuclear_lowngcost,2040,-0,162.3904909,0.20723534246575342,-0,DD + Nuclear,Low NatGas Price
SC_TVA,deepdecarbonization_nuclear_lowngcost,2040,-0,132.57017249999998,0.21701011644492688,-0,DD + Nuclear,Low NatGas Price
SC_VACA,deepdecarbonization_nuclear_lowngcost,2040,-0,510.9217339999999,0.21617944195790062,-0,DD + Nuclear,Low NatGas Price
MIS_Central,deepdecarbonization_nuclear_lowngcost,2050,-0,597.4987064999999,0.2160649114455775,-0,DD + Nuclear,Low NatGas Price
MIS_East,deepdecarbonization_nuclear_lowngcost,2050,-0,136.2883046,0.2028285844748858,-0,DD + Nuclear,Low NatGas Price
NY_East,deepdecarbonization_nuclear_lowngcost,2050,763,1499.8591579999998,0.2052567579908676,2.829257576704299e-4,DD + Nuclear,Low NatGas Price
NY_West,deepdecarbonization_nuclear_lowngcost,2050,268,526.977542,0.20525675799086757,2.828401868192341e-4,DD + Nuclear,Low NatGas Price
PJM_COMD,deepdecarbonization_nuclear_lowngcost,2050,-0,619.4562782999999,0.2089702283105023,-0,DD + Nuclear,Low NatGas Price
PJM_Delaware,deepdecarbonization_nuclear_lowngcost,2050,-0,984.2753859999999,0.21376285587337626,-0,DD + Nuclear,Low NatGas Price
PJM_Dom,deepdecarbonization_nuclear_lowngcost,2050,-0,184.80067759999997,0.21561282498164652,-0,DD + Nuclear,Low NatGas Price
PJM_NJCoast,deepdecarbonization_nuclear_lowngcost,2050,-0,2011.9683527999998,0.20477639269406395,-0,DD + Nuclear,Low NatGas Price
PJM_NJLand,deepdecarbonization_nuclear_lowngcost,2050,-0,3870.9800471999997,0.20477639269406395,-0,DD + Nuclear,Low NatGas Price
PJM_PECO,deepdecarbonization_nuclear_lowngcost,2050,-0,164.4267353,0.20723534246575342,-0,DD + Nuclear,Low NatGas Price
PJM_SMAC,deepdecarbonization_nuclear_lowngcost,2050,-0,6601.6998159,0.21423707544669515,-0,DD + Nuclear,Low NatGas Price
PJM_WEST,deepdecarbonization_nuclear_lowngcost,2050,-0,1098.2078594999998,0.21182759966083792,-0,DD + Nuclear,Low NatGas Price
